ref,word,num,dep,label,dep2,label2
"em1.001",wohei,1,,,,
"em1.001",nii'oo'.,2,,,,
"em1.002",heetwo3onoheiwoteikuutono',1,,,,
"em1.002",neiteh'ei,2,,,,
"em1.002",Hartwell.,3,,,,
"em1.003",hohou,1,,,,
"em1.003",cee'ii3e3en,2,,,,
"em1.003",heesniiteheibin,3,,,,
"em1.003",huu3e',4,,,,
"em1.003",beniiineniiniicie,5,,,,
"em1.004","Hohou,",1,,,,
"em1.004",heetce'noohobe3en.,2,,,,
